GCVS,STAR,CONST.,RA(2000),DEC,Type,V [mag],P [days],Spec
830296,NU    ,UMa,10h 53m  1.0s, 57o 42'  8",EA  , 9.27,   5.50762    ,G5IV          
830297,NV    ,UMa,10h 59m 41.4s, 56o 17' 13",EA  ,12.68,   3.02405    ,              
830304,OQ    ,UMa,13h 57m 22.4s, 56o 26'  7",EW  ,13.0 ,   0.283356   ,              
830307,OT    ,UMa, 8h 19m 23.2s, 66o 12' 36",EW  ,12.22,   0.316067   ,              
830309,OV    ,UMa, 8h 36m  5.6s, 71o 10' 22",EA  ,10.78,   9.2512     ,              
830311,OX    ,UMa, 8h 39m 18.2s, 67o 39' 42",EA  ,11.95,   3.4832     ,              
830312,OY    ,UMa, 8h 50m 31.6s, 67o 26' 25",EA  ,13.2 ,   1.52803    ,              
830317,PS    ,UMa, 8h 56m 46.5s, 69o 40' 32",EA  ,12.47,   9.272      ,              
830324,PZ    ,UMa, 9h 29m  7.1s, 49o 51' 23",EW  ,12.5 ,   0.2627     ,              
830325,QQ    ,UMa, 9h 29m  9.7s, 48o 19'  4",EW  ,13.3 ,   0.4581     ,              
830328,QT    ,UMa, 9h 36m 29.2s, 48o 52' 45",EW  ,11.00,   0.473522   ,              
830330,QV    ,UMa, 9h 44m 23.5s, 50o  2' 56",EW  ,13.5 ,   0.3115     ,              
830337,V0337 ,UMa,10h 11m  8.9s, 50o 35' 21",EW  ,13.7 ,   0.383360   ,              
830342,V0342 ,UMa,10h 45m 14.7s, 52o 16' 48",EW  ,13.69,   0.343854   ,              
830343,V0343 ,UMa,10h 45m 54.6s, 52o 16' 26",EA  ,14.2 ,   0.560644   ,              
830354,V0354 ,UMa,13h 35m 38.4s, 49o 14'  6",EW  ,10.93,   0.293825   ,              
830356,V0356 ,UMa,13h 43m 54.6s, 50o 28' 36",EA  ,12.9 ,   0.544755   ,              
830358,V0358 ,UMa,13h 47m 39.5s, 51o 48' 34",EA  ,12.15,   4.669      ,              
830360,V0360 ,UMa,13h 55m  8.1s, 48o 26'  1",EW  ,13.6 ,   0.36023    ,              
830364,V0364 ,UMa,14h  9m 54.2s, 61o 36' 31",EW  ,13.4 ,   0.36698    ,              
830365,V0365 ,UMa,14h 11m 27.4s, 55o 10'  5",EW  ,12.85,   0.38119    ,              
830366,V0366 ,UMa,14h 13m 44.5s, 60o 18' 45",EW  ,13.6 ,   0.45731    ,              
830377,V0377 ,UMa,10h 50m 32.9s, 42o  8' 29",EW  ,12.40,   0.576967   ,              
830433,V0433 ,UMa, 9h  6m 29.0s, 49o 34' 22",EW  ,11.58,   0.512713   ,              
830434,V0434 ,UMa, 9h 13m 22.8s, 51o 35'  4",EB  ,12.35,   0.915801   ,              
830437,V0437 ,UMa, 9h 21m 40.8s, 43o 47' 47",EB  ,11.84,   0.931480   ,              
830441,V0441 ,UMa, 9h 30m 10.7s, 53o 38' 59",EA  , 9.44,   1.3055428  ,K1V+K5V       
830442,V0442 ,UMa, 9h 30m 10.9s, 53o 38' 58",EW  ,10.99,   0.2277138  ,K3V+K3V       
830452,V0452 ,UMa, 9h 47m 50.5s, 44o  2' 38",EW  ,13.85,   0.664905   ,              
830457,V0457 ,UMa, 9h 54m 22.2s, 50o 56' 49",EW  ,13.57,   0.257242   ,              
830459,V0459 ,UMa, 9h 54m 59.7s, 43o 36' 27",EA/R,12.2 ,   6.5983     ,              
830460,V0460 ,UMa, 9h 55m 39.3s, 43o 19' 17",EA/R,12.48,   3.70766    ,              
830465,V0465 ,UMa,10h 14m  6.3s, 46o 27'  1",EB  ,13.24,   0.411636   ,              
830466,V0466 ,UMa,10h 18m  9.5s, 64o 37'  2",EW  ,11.78,   0.3971147  ,              
830467,V0467 ,UMa,10h 19m  9.7s, 41o 46' 11",EW  ,12.72,   0.449414   ,              
830483,V0483 ,UMa,11h 53m  4.4s, 56o 11' 40",EA  ,12.66,   1.2607     ,              
830485,V0485 ,UMa,11h 54m 26.6s, 52o 41' 37",EA  ,13.84,   1.3069     ,              
830487,V0487 ,UMa,11h 59m 23.0s, 53o  0' 21",EA  ,14.98,   2.239      ,              
830490,V0490 ,UMa,12h  2m 38.5s, 52o 30'  8",EA  ,14.63,   1.8556     ,              
830494,V0494 ,UMa,12h  6m 37.4s, 55o  6' 22",EW  ,14.97,   0.29736    ,              
840006,W     ,UMi,16h  8m 27.3s, 86o 11' 59",EA/S, 8.51,   1.7011576  ,A3            
840011,RS    ,UMi,15h 50m 49.4s, 72o 12' 40",EA/D,10.81,   6.16862258 ,F8            
840012,RT    ,UMi,17h  4m  5.6s, 80o 19' 45",EA/S,10.79,   1.841962   ,F0            
840013,RU    ,UMi,13h 38m 56.8s, 69o 48' 11",EB/D,10.0 ,   0.52492618 ,F5            
840018,RZ    ,UMi,14h 54m 26.1s, 86o 43' 37",EW/K,12.8 ,   0.33735283 ,              
840028,TU    ,UMi,14h 55m 43.8s, 76o 18' 23",DSCT, 8.84,              ,              
840029,TV    ,UMi,15h  0m 59.7s, 73o  3' 11",EB  , 8.77,              ,              
840032,TY    ,UMi,15h 17m 57.5s, 83o 51' 34",EA  , 7.79,              ,              
840040,VV    ,UMi,12h 57m 34.6s, 88o 57' 27",EA  , 9.78,   7.1520     ,A3            
840041,VW    ,UMi,15h 54m 46.8s, 85o 40'  5",EW  ,12.10,   0.48885    ,              
840043,VY    ,UMi,17h 14m 14.0s, 76o 42' 14",EW  ,11.09,   0.32540    ,              
840044,VZ    ,UMi,13h 23m 29.0s, 74o 54'  8",EA  ,13.1 ,   0.62808    ,              
840054,ZZ    ,UMi,15h 36m 36.6s, 69o 11' 20",EA  ,11.25,   3.20644    ,              
840055,AA    ,UMi,15h 46m 42.7s, 81o 42' 30",EA  ,12.39,   1.46228    ,              
840057,AC    ,UMi,16h 13m 19.9s, 81o 23' 35",EA  ,12.65,   0.643290   ,              
840059,AE    ,UMi,16h 46m  8.9s, 83o 15' 32",EA  ,12.55,   1.64465    ,              
840064,AK    ,UMi,19h 40m 42.5s, 86o 21'  9",RRC ,12.87,   0.268250   ,              
840065,AL    ,UMi,19h 57m 12.2s, 86o 45' 26",EW  ,12.35,   0.47687    ,              
840067,AN    ,UMi,13h 16m 19.3s, 73o 28' 21",EW  ,14.05,   0.30696    ,              
840069,AP    ,UMi,13h 42m 53.4s, 70o  1' 49",EW  ,14.4 ,   0.25876    ,              
840072,AS    ,UMi,15h 31m 47.0s, 73o  8' 10",EA  ,13.85,   1.38008    ,              
840082,BD    ,UMi,15h 32m 57.5s, 70o 42' 15",EA  , 9.16,  16.2570     ,A2            
849005,eps   ,UMi,16h 45m 58.3s, 82o  2' 14",EA/D, 4.19,  39.4809     ,G5III         
850002,S     ,Vel, 9h 33m 13.2s,-45o 12' 30",EA/S, 7.74,   5.9336475  ,A5Ve+K5IIIe   
850010,RR    ,Vel,10h 22m  4.1s,-42o 21' 33",EA/S,10.7 ,   1.8541803  ,A             
850016,RX    ,Vel, 9h 27m 32.6s,-51o  4' 15",EA/S,10.4 ,   3.11182966 ,A2            
850050,XY    ,Vel,11h  4m 58.9s,-55o 39'  4",EA  ,11.5 ,   2.51037    ,              
850052,YY    ,Vel,10h 32m 10.4s,-56o 14' 56",EA/D,10.6 ,   4.1636     ,              
850053,YZ    ,Vel,10h 37m  5.1s,-56o  2'  2",EA/D,12.2 ,   5.488342   ,              
850054,ZZ    ,Vel,10h 37m 54.1s,-55o 56' 37",EA/D, 9.93,   2.87615    ,A0V           
850055,AA    ,Vel,10h 51m 17.0s,-56o 24' 37",EB/D, 9.68,   2.33432    ,B2            
850057,AC    ,Vel,10h 46m 18.4s,-56o 49' 45",EB/D, 8.6 ,   4.5622426  ,B3III/V+B3III/
850064,AK    ,Vel, 8h  5m 53.9s,-46o 36' 57",EA  ,13.0 ,   0.6409118  ,              
850065,AL    ,Vel, 8h 31m 11.3s,-47o 39' 57",EA/G, 8.60,  96.107      ,K0III+A3III/V 
850068,AO    ,Vel, 8h 11m 53.9s,-48o 44' 46",EA/D, 9.35,   1.5845993  ,A1p Si V      
850070,AQ    ,Vel,10h 29m 26.4s,-55o  3' 14",EA/K,11.5 ,   1.042499   ,              
850071,AR    ,Vel,10h 40m  3.6s,-56o 44' 26",EA/D,12.0 ,   3.21275    ,              
850073,AT    ,Vel, 8h  4m 39.7s,-45o  1' 26",EA/D,12.1 ,  11.7971     ,              
850076,AW    ,Vel, 8h  8m 11.7s,-44o 20' 53",EA/D,11.5 ,   1.99246    ,              
850078,AY    ,Vel, 8h 20m 17.3s,-43o 52' 56",EB/D, 9.46,   1.617677   ,B9IV/V        
850079,AZ    ,Vel, 8h 22m 51.9s,-44o 25' 45",EA  ,12.7 ,   0.77577765 ,              
850081,BC    ,Vel, 8h 43m 20.6s,-44o 39'  1",EA/D,11.8 ,   1.1735824  ,F8            
850083,BE    ,Vel, 8h 50m 16.5s,-48o 59' 20",EB  ,12.4 ,   0.6946717  ,              
850084,BF    ,Vel, 8h 56m 27.0s,-39o 58' 36",EA/S,11.4 ,   0.70402    ,              
850090,BM    ,Vel, 8h 12m  7.8s,-49o  0' 53",EA/S,12.9 ,   2.710900   ,              
850092,BO    ,Vel, 8h 15m 18.7s,-45o 46' 43",EW/K,13.8 ,   0.3344076  ,              
850093,BP    ,Vel, 8h 18m  5.8s,-45o 23' 26",EW/K,12.9 ,   0.26498597 ,              
850097,BT    ,Vel, 8h 35m  1.7s,-48o 41' 53",EW/K,14.0 ,   0.3020964  ,              
850098,BU    ,Vel, 8h 40m  6.3s,-42o 49' 43",EW  ,10.49,   0.5162856  ,F0            
850100,BW    ,Vel, 8h 45m 29.9s,-47o 16' 50",EB  ,14.0 ,   0.4905399  ,              
850101,BX    ,Vel, 8h 48m  5.7s,-42o 39' 32",EA/S,13.2 ,   1.344807   ,              
850102,BY    ,Vel, 9h  2m 51.7s,-49o 28' 16",EA  ,10.6 ,   3.455370   ,              
850103,BZ    ,Vel, 9h 14m 20.8s,-49o 46' 18",EB/K,10.3 ,   1.262417   ,A0            
850108,CG    ,Vel,10h 39m 21.9s,-42o 50' 48",EA/S,10.6 ,   3.685      ,              
850112,CL    ,Vel,10h 54m 25.5s,-56o 35' 30",EA/S,13.3 ,   0.8577303  ,              
850118,CR    ,Vel, 9h 28m 36.7s,-51o  5' 49",EA/S,13.8 ,   1.4411689  ,              
850122,CV    ,Vel, 9h  0m 38.0s,-51o 33' 20",EA/D, 6.69,   6.889494   ,B2.5V+B2.5V   
850123,CW    ,Vel, 9h  2m 21.3s,-52o 50' 29",EA/S,10.10,   2.360927   ,B5III/IV      
850126,CZ    ,Vel, 9h 10m 44.5s,-50o 42' 40",EA/D,10.8 ,   5.19287    ,              
850129,DF    ,Vel, 9h 15m 29.5s,-50o 11' 24",EA/S,13.3 ,   0.7644785  ,              
850131,DH    ,Vel, 9h 17m 10.2s,-45o 32' 50",EB/K,13.5 ,   1.286856   ,              
850134,DL    ,Vel, 9h 18m  5.5s,-46o  4' 30",EA  ,11.8 ,   0.56355802 ,              
850136,DN    ,Vel, 9h 19m 37.7s,-45o 40' 47",EA/G, 9.57,  12.8977     ,A0III/IV      
850137,DO    ,Vel, 9h 21m 41.8s,-51o 48' 32",EA/S,12.8 ,   3.277127   ,              
850139,DQ    ,Vel, 9h 30m 34.2s,-50o 11' 54",EA  ,10.7 ,   6.08337    ,              
850141,DS    ,Vel, 9h 34m 27.1s,-52o 32' 23",EW  ,10.5 ,   0.721565   ,              
850143,DU    ,Vel, 9h 45m 42.1s,-49o 13' 30",EA  ,10.8 ,   1.552563   ,              
850146,DX    ,Vel, 9h 51m 46.0s,-50o 53' 23",EA/S,10.2 ,   1.117296   ,A5            
850148,DZ    ,Vel, 9h 54m 36.6s,-49o 59' 56",EA/D,10.5 ,   2.81044    ,G0            
850155,EL    ,Vel, 8h 30m 50.3s,-40o  4' 22",EA/D,11.0 ,   2.758420   ,              
850158,EO    ,Vel, 8h 39m  3.3s,-43o 43' 55",EA/D,11.37,   5.32966    ,A0            
850160,EQ    ,Vel, 8h 43m 46.6s,-45o  5' 11",EA/S,11.0 ,   1.0802672  ,B7            
850163,ET    ,Vel, 9h  9m  2.5s,-46o 37' 49",EA/D,11.9 ,   3.080858   ,              
850164,EU    ,Vel, 9h 13m  3.6s,-44o 56' 56",EW/K,13.5 ,   0.3743755  ,              
850165,EV    ,Vel, 9h 13m 53.3s,-50o 54' 34",EA/S,12.6 ,   4.543668   ,              
850168,EY    ,Vel, 9h 20m 46.5s,-51o 42' 45",EA  ,12.5 ,   4.07908    ,              
850176,FM    ,Vel, 9h 47m 42.3s,-53o 28' 10",EW/K,12.2 ,   0.3895262  ,              
850180,FQ    ,Vel, 9h 57m 43.7s,-50o 13' 39",EA/S,12.7 ,   3.58324    ,              
850183,FT    ,Vel, 8h 42m 30.6s,-51o 25' 11",EB/S,10.1 ,   1.05975    ,              
850184,FU    ,Vel, 9h 33m 50.6s,-55o 55'  6",EA/S,10.3 ,   2.446805   ,A0            
850185,FV    ,Vel, 9h 46m  6.2s,-44o  8' 21",EA  ,10.82,   1.521100   ,              
850186,FW    ,Vel,10h 45m 25.9s,-52o 24' 20",EA/D, 9.5 ,   2.384082   ,A2            
850187,FX    ,Vel, 8h 32m 35.8s,-37o 59'  1",EB/K, 9.70,   1.052565   ,Be            
850190,GG    ,Vel, 9h 12m 49.8s,-43o 29' 15",EA  , 8.72,   1.4752160  ,A0V           
850202,GT    ,Vel, 9h 10m 37.7s,-43o  4' 56",EA  , 9.7 ,              ,A2/3III/IV    
850231,IN    ,Vel, 9h 37m 13.0s,-42o  1' 14",RS  , 8.84,              ,K2IIIp        
850234,IQ    ,Vel,10h  4m 12.7s,-40o 46' 25",EA/S,12.81,   3.9262974  ,A2-5          
850268,LT    ,Vel, 8h 48m 13.9s,-44o 52' 22",EB  , 9.95,              ,              
850295,NT    ,Vel, 8h 34m 24.4s,-54o 40'  3",EA  , 8.33,              ,              
850299,NX    ,Vel, 8h 39m  9.5s,-40o 25'  9",E   , 7.25,              ,              
850315,PQ    ,Vel, 9h  5m 23.4s,-42o 10'  1",EA  , 7.66,              ,              
850318,PT    ,Vel, 9h 10m 57.7s,-43o 16'  2",EA  , 7.05,              ,              
850332,QX    ,Vel, 9h 48m 56.5s,-47o 54' 45",EB  , 7.98,              ,              
850340,V0340 ,Vel,10h 18m 12.0s,-50o 49' 25",E   , 7.89,              ,              
850356,V0356 ,Vel,10h 47m 55.5s,-52o 14' 46",EB  , 6.73,              ,              
850403,V0403 ,Vel, 8h 46m 29.0s,-40o 49' 28",EA  , 9.63,   7.2027     ,A0            
850404,V0404 ,Vel, 8h 59m 14.9s,-48o 49' 49",EA  , 9.37,  11.4248     ,B0IVnp        
850405,V0405 ,Vel, 9h  4m 38.4s,-41o  3' 52",EA  , 8.89,  10.31168    ,G3V           
850406,V0406 ,Vel, 9h  7m 23.3s,-52o 29' 57",EA  , 9.40,   2.0340     ,B8V           
850407,V0407 ,Vel, 9h 25m  2.3s,-55o 29' 19",EB  , 9.62,   1.438215   ,A2            
850409,V0409 ,Vel, 9h 39m 22.9s,-54o 24' 55",EA  ,12.45,   2.78678    ,              
850414,V0414 ,Vel,10h  3m  9.5s,-47o 24'  2",EA  ,13.7 ,   4.414288   ,              
850428,V0428 ,Vel,10h 28m 31.6s,-49o 28' 12",EA  ,11.03,   0.85496    ,              
850431,V0431 ,Vel,10h 41m 40.7s,-51o 38' 42",EA  ,12.72,   3.76173    ,              
850432,V0432 ,Vel,10h 42m  6.5s,-42o 52' 40",EA  , 9.04,   1.46857    ,F2V           
850440,V0440 ,Vel,10h 54m 43.6s,-45o 36' 10",EA  , 9.47,   2.354858   ,A7III         
850447,V0447 ,Vel, 8h 14m 18.6s,-44o 36' 35",EB  ,11.73,   0.972013   ,              
850451,V0451 ,Vel, 8h 34m  8.1s,-44o 32' 41",EB  , 7.46,   7.8553     ,B2V           
850452,V0452 ,Vel, 8h 37m 43.4s,-39o 53' 35",EW  ,10.88,   0.525412   ,              
850454,V0454 ,Vel, 8h 38m  9.0s,-40o  4' 51",EA  , 7.55,   1.13492    ,B3V           
850461,V0461 ,Vel, 8h 42m 43.7s,-45o 33' 18",EA+B, 8.26,   1.50941    ,B2 Vn         
850469,V0469 ,Vel, 8h 45m 15.6s,-53o 51' 27",EA  , 9.47,   1.031615   ,A2/3mA7-A8    
850479,V0479 ,Vel, 9h  4m 51.3s,-37o 48'  8",EA  , 9.14,   2.18882    ,A2IV          
850483,V0483 ,Vel, 9h 11m 42.3s,-46o 53' 10",EA  , 8.23,   2.61362    ,A4V           
850484,V0484 ,Vel, 9h 12m 24.9s,-38o  3'  7",EA  , 9.87,   2.60431    ,B9.5V         
850496,V0496 ,Vel, 9h 50m 47.6s,-44o 41' 29",EA  , 9.15,   2.45506    ,A0V           
850497,V0497 ,Vel, 9h 51m 31.9s,-49o 31' 24",EA  , 9.52,  12.43617    ,A3/5IV        
850501,V0501 ,Vel, 9h 56m 12.8s,-48o 10' 28",EA  , 9.55,   2.01571    ,A1V           
850503,V0503 ,Vel,10h  6m 53.7s,-40o 53' 22",EA  , 8.93,   3.45291    ,A1IV          
850516,V0516 ,Vel,10h 33m 59.5s,-47o 31' 49",EA  , 8.48,   2.86839    ,A0V           
850518,V0518 ,Vel,10h 46m 20.0s,-45o 57' 59",EA  ,12.05,   3.24198    ,              
859004,del   ,Vel, 8h 44m 42.2s,-54o 42' 31",EA  , 1.96,              ,              
860036,UW    ,Vir,13h 15m 20.7s,-17o 28' 16",EA/S, 8.98,   1.8107755  ,A2            
860038,UY    ,Vir,13h  1m 53.4s,-19o 46' 28",EA/D, 8.00,   1.9945051  ,A7V           
860040,VV    ,Vir,14h  5m 25.2s,-10o  9' 22",EB/S,11.9 ,   0.44613577 ,A-F           
860061,AG    ,Vir,12h  1m  3.5s, 13o  0' 30",EW/K, 8.35,   0.64265075 ,A7-A9V        
860062,AH    ,Vir,12h 14m 21.0s, 11o 49'  9",EW/K, 8.89,   0.407521   ,K0V+K0V       
860064,AK    ,Vir,14h  4m 52.4s,-18o 21' 53",EA/S,10.0 ,   1.1935981  ,              
860076,AW    ,Vir,13h 27m 32.9s,  3o  2' 28",EW/K,11.0 ,   0.35399695 ,F8            
860077,AX    ,Vir,13h 27m 44.8s,  3o 52' 26",EB/K,10.0 ,   0.7025262  ,A0p           
860079,AZ    ,Vir,13h 43m 25.6s,  4o 36' 57",EW/K,10.74,   0.34966511 ,F8            
860082,BD    ,Vir,13h 26m 40.6s,-16o  6' 16",EA/S, 9.9 ,   2.548537   ,A5            
860084,BF    ,Vir,13h 47m 52.6s,  0o 35' 40",EB/K,10.5 ,   0.640570   ,A2            
860086,BH    ,Vir,13h 58m 24.9s, -1o 39' 39",EA/D, 9.60,   0.81687161 ,G0V+G2V       
860108,CG    ,Vir,15h  4m 54.7s,  4o 24'  3",EB/D,10.56,   0.93529    ,F8            
860113,CM    ,Vir,14h 32m  7.6s, -1o 14' 46",EA  ,12.9 ,   3.4019     ,              
860124,CX    ,Vir,14h  9m 27.5s,-15o 34' 53",EW  , 9.8 ,   0.746077   ,F5            
860134,DL    ,Vir,13h 52m 38.8s,-18o 42' 32",EA  , 7.0 ,   1.31548    ,G8III+A3      
860135,DM    ,Vir,14h  7m 52.4s,-11o  9'  7",EA/D, 8.75,   4.6694335  ,F6IV+F6IV     
860147,DY    ,Vir,12h 19m 12.2s,  9o 22' 15",EA/S,14.2 ,   0.934280   ,G0V           
860178,FO    ,Vir,13h 29m 47.1s,  1o  5' 43",EB/K, 6.50,   0.775567   ,A7V           
860180,FQ    ,Vir,14h  6m 30.3s,-15o 30' 27",E/DM,10.1 ,   3.018375   ,A0            
860193,GK    ,Vir,14h 15m 36.5s,  1o 17' 17",EA/W,17.01,   0.344330809,              
860200,GR    ,Vir,14h 45m 20.3s, -6o 44'  4",EW/K, 7.8 ,   0.419757   ,G0            
860220,HT    ,Vir,13h 46m  6.8s,  5o  6' 56",EW/K, 7.06,              ,              
860223,HW    ,Vir,12h 44m 20.2s, -8o 40' 16",EA/D,10.5 ,              ,              
860225,HY    ,Vir,13h  8m 29.9s, -2o 40' 44",EA  , 7.81,              ,              
860228,IK    ,Vir,12h 13m 56.1s,  2o  0' 34",EA  ,11.51,              ,              
860230,IM    ,Vir,12h 49m 38.7s, -6o  4' 44",EA/R, 9.74,              ,              
860235,IR    ,Vir,12h 38m  8.5s, -3o 59' 17",EW  ,12.1 ,              ,              
860259,KZ    ,Vir,13h 12m 22.9s,  2o 39' 13",EB  , 8.45,              ,              
860269,LU    ,Vir,13h 26m 53.5s, -5o 55' 50",EB  , 7.88,              ,              
860270,LV    ,Vir,13h 32m 46.1s,-17o 45' 32",EW  , 8.50,              ,              
860280,MR    ,Vir,14h  4m  2.3s,  0o 21' 45",EB  , 8.57,              ,              
860281,MS    ,Vir,14h  6m 14.4s,-17o 41' 18",EW  , 9.40,              ,              
860289,NN    ,Vir,14h 19m 37.7s,  5o 53' 46",RRC , 7.60,              ,              
860294,NS    ,Vir,14h 31m 49.8s,  6o 41' 35",EB  , 8.79,              ,              
860300,NY    ,Vir,13h 38m 48.1s, -2o  1' 49",EA+R,13.30,              ,              
860301,NZ    ,Vir,14h 30m 43.9s,  7o 19' 32",EA/R,11.06,              ,              
860317,PS    ,Vir,11h 57m 51.3s,  6o 27'  4",EW  ,11.6 ,   0.289807   ,              
860318,PT    ,Vir,12h 24m 23.0s, 10o 35' 13",EW  ,13.38,   0.30817    ,              
860319,PU    ,Vir,12h 39m 48.6s, -2o 26' 21",EW  ,11.54,   0.2562555  ,              
860323,PY    ,Vir,13h 10m 32.2s, -4o  9' 32",EW  , 9.60,   0.311251   ,K0            
860327,QS    ,Vir,13h 49m 52.0s,-13o 13' 37",EA+U,14.27,   0.150757525,DA+dMe        
860332,QX    ,Vir,14h 36m 28.4s, -5o 36' 21",EW  ,12.1 ,   0.242074   ,              
860337,V0337 ,Vir,12h 50m 35.0s,  0o 57'  0",EW  ,13.3 ,   0.352864   ,              
860340,V0340 ,Vir,13h 13m 24.2s,-13o 57' 56",EW  ,11.53,   0.454857   ,              
860342,V0342 ,Vir,13h 27m 10.3s, -4o 10' 20",EA  ,10.50,   0.754190   ,A             
860347,V0347 ,Vir,13h 54m 41.8s,-22o  4' 52",EA  ,11.75,   0.81672    ,              
860349,V0349 ,Vir,14h 26m  3.1s,  0o 41' 30",EA  , 8.29,   2.12408    ,F3V           
860355,V0355 ,Vir,11h 49m 25.1s,  5o 29' 46",BY  ,11.82,   0.65589    ,              
860391,V0391 ,Vir,12h 24m 18.5s,  3o 51' 32",EW  ,13.0 ,   0.354316   ,              
860415,V0415 ,Vir,12h 45m  1.6s,  7o 57'  5",EW  ,10.10,   0.373705   ,G0            
860467,V0467 ,Vir,13h 22m 44.8s, -6o  2'  6",EW  , 9.28,   0.604568   ,F0            
860486,V0486 ,Vir,13h 38m 48.9s,  0o  9' 54",RRC ,12.7 ,   0.357759   ,              
860503,V0503 ,Vir,13h 50m 48.7s,  1o 33' 18",EW  ,15.00,   0.2564941  ,              
860546,V0546 ,Vir,14h 19m 40.6s,  5o 54'  2",EW  ,10.37,   0.56717    ,              
860589,V0589 ,Vir,14h 41m 25.7s,  3o 38' 59",EW  ,13.76,   0.2598830  ,              
860591,V0591 ,Vir,14h 42m 12.6s,  3o 24' 14",EW  ,11.97,   0.350954   ,              
860606,V0606 ,Vir,11h 37m 55.7s,  4o 10' 18",EB  ,12.35,   0.544579   ,              
860608,V0608 ,Vir,11h 44m 53.7s,  0o  9' 56",EW  ,13.70,   0.3122610  ,              
860610,V0610 ,Vir,11h 47m  5.9s,  1o 14' 41",EW  ,13.15,   0.3398754  ,              
860611,V0611 ,Vir,11h 50m 29.4s,  5o  0' 32",EW  ,11.95,   0.370465   ,              
860614,V0614 ,Vir,11h 56m 32.2s,  7o 17' 50",EA  , 9.5 ,   2.239188   ,K2            
860616,V0616 ,Vir,12h  4m 58.5s,  6o 55' 36",EW  ,12.65,   0.315327   ,              
860620,V0620 ,Vir,12h 21m 48.7s,  9o 42'  3",EW  ,13.0 ,   0.336933   ,              
860623,V0623 ,Vir,12h 33m 51.3s,  1o 57'  4",EW  ,11.45,   0.260595   ,              
860624,V0624 ,Vir,12h 40m  8.6s, 12o 38' 34",EW  ,12.0 ,   0.387345   ,              
860626,V0626 ,Vir,12h 41m  9.8s, -5o  5'  0",EA  ,12.8 ,   0.683889   ,              
860628,V0628 ,Vir,12h 42m 18.0s,  6o  6' 52",EW  ,12.25,   0.417704   ,              
860629,V0629 ,Vir,12h 43m 58.6s, 11o  7' 16",EA  ,12.00,   0.964668   ,              
860631,V0631 ,Vir,12h 57m 36.0s,  7o 49' 11",EW  ,11.6 ,   0.363610   ,              
860632,V0632 ,Vir,12h 59m 50.8s,  1o  2' 29",EW  ,13.3 ,   0.247257   ,              
860633,V0633 ,Vir,13h  2m 26.0s,  7o 18' 34",EW  ,11.7 ,   0.408073   ,              
860634,V0634 ,Vir,13h 15m 37.4s, -1o 12' 30",EA  ,11.85,   0.86821    ,              
860636,V0636 ,Vir,13h 21m 30.8s,  2o 37' 37",EA  ,10.95,   1.310973   ,              
860637,V0637 ,Vir,13h 23m 12.6s,  3o 27' 53",EW  ,13.15,   0.288412   ,              
860638,V0638 ,Vir,13h 25m 47.0s, 14o 12'  3",EA  ,12.35,   1.441355   ,              
860639,V0639 ,Vir,13h 26m 19.0s,  2o 35' 22",EW  ,12.45,   0.372329   ,              
860641,V0641 ,Vir,13h 26m 54.0s,  7o 39' 32",EW  ,11.55,   0.305943   ,              
860642,V0642 ,Vir,13h 30m 24.9s, 13o 49' 32",EA  ,12.5 ,   0.516644   ,              
860647,V0647 ,Vir,13h 47m 51.8s,  7o  0' 46",EW  ,12.45,   0.347896   ,              
860652,V0652 ,Vir,14h  1m 39.0s,  6o 29' 16",EW  ,12.35,   0.341302   ,              
860654,V0654 ,Vir,14h  6m 43.3s,  2o 27' 15",EW  ,12.85,   0.404276   ,              
860656,V0656 ,Vir,14h 13m  0.8s,  6o 56' 26",EW  ,12.65,   0.333535   ,              
860658,V0658 ,Vir,14h 18m 12.1s,  1o 56' 44",EW  ,13.70,   0.3013333  ,              
860661,V0661 ,Vir,14h 23m 32.7s,  1o 59' 51",EW  ,13.65,   0.239499   ,              
860665,V0665 ,Vir,14h 41m 54.4s, -3o 24' 46",EW  ,11.4 ,   0.458735   ,              
860667,V0667 ,Vir,14h 56m 16.0s,  4o  2' 22",EW  ,11.25,   0.436872   ,              
870006,W     ,Vol, 7h 37m 40.0s,-69o 32' 32",EA/A,10.9 ,   2.758361   ,K/M           
870015,RW    ,Vol, 8h 36m  2.1s,-65o  5' 16",EA  ,13.  ,              ,              
870026,SZ    ,Vol, 8h 57m 39.8s,-66o 30' 12",EA  ,13.5 ,              ,              
870031,TX    ,Vol, 8h 32m 20.3s,-65o 50' 28",EA/D,10.  ,   5.38837    ,              
870032,TY    ,Vol, 7h 13m  6.9s,-71o 47' 26",EB  ,13.1 ,              ,              
870048,WZ    ,Vol, 8h 43m 46.2s,-71o 49' 33",EA  , 8.40,              ,              
870053,YZ    ,Vol, 7h  5m 21.5s,-69o  9' 39",EA  ,13.14,   1.57097    ,              
870054,ZZ    ,Vol, 7h 27m  1.1s,-69o 30' 55",EW  , 8.37,   0.847434   ,A3IV/V        
870056,AB    ,Vol, 8h 10m 43.5s,-72o 32' 44",EA  ,11.98,   1.92193    ,              
870057,AC    ,Vol, 8h 40m 16.9s,-65o 47' 57",EA  ,11.02,   8.0758     ,              
870059,AE    ,Vol, 8h 45m 39.4s,-64o 59' 28",EW  , 9.97,   0.406614   ,              
870060,AF    ,Vol, 8h 53m 34.9s,-70o 28'  7",EW  ,10.60,   0.638940   ,              
